"level","unit_id","unit_title","passage_id","passage_order","sentence_id","sentence_order","sentence_pattern_id","pattern_name","pattern_cefr","is_new_sentence_pattern","lesson_id","lesson_title","sentence","translation","grammar","occurrence_id","token_order","token_id","lexeme_id","sense_id","type","answer","lemma","prompt","prompt_type","partOfSpeech","dictionary_pos","context_pos","semanticRole","chunk_id","chunk_text","chunk_translation","chunk_order","chunk_note","pattern_id","kk_us","ipa_us","ipa_standalone","ipa_in_sentence","kk","ipa","syllables","stress_syllable","display_syllables","note","audio_method","audio_status","word_audio_source","audio_source","sentence_audio_source","license","is_new_word","is_new_pattern","is_new_combination","is_new_content","qa_status"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l04-s01","4","b1-u03-l04-pattern","relative clause with that","B1","TRUE","b1-u03-l04","選擇有益的方案","We should choose the option that helps everyone.","我們應該選擇能幫助大家的方案。","relative clause with that","b1-u03-l04-p01-s01-t07","7","help-helps-verb","help","help-verb-01","word","helps","help","幫助","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","the-option-that-helps-everyone","the option that helps everyone","能幫助大家的方案","1","that 引導關係子句補充 option。","b1-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l04-s01","4","b1-u03-l04-pattern","relative clause with that","B1","TRUE","b1-u03-l04","選擇有益的方案","We should choose the option that helps everyone.","我們應該選擇能幫助大家的方案。","relative clause with that","b1-u03-l04-p01-s01-t08","8","everyone-everyone-pronoun","everyone","everyone-pronoun-01","word","everyone","everyone","每個人","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","the-option-that-helps-everyone","the option that helps everyone","能幫助大家的方案","1","that 引導關係子句補充 option。","b1-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l01-s01","1","b1-u04-l01-pattern","polite request with could","B1","TRUE","b1-u04-l01","禮貌請求說明","Could you explain this problem again please?","可以請你再說明一次這個問題嗎？","polite request with could","b1-u04-l01-p01-s01-t01","1","could-could-auxiliary","could","could-auxiliary-01","word","Could","could","可以；能夠（較委婉或假設）","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","could-you-explain","could you explain","可以請你說明嗎","1","Could you... 是較有禮貌的請求。","b1-u04-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","TRUE","TRUE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l01-s01","1","b1-u04-l01-pattern","polite request with could","B1","TRUE","b1-u04-l01","禮貌請求說明","Could you explain this problem again please?","可以請你再說明一次這個問題嗎？","polite request with could","b1-u04-l01-p01-s01-t02","2","you-you-pronoun","you","you-pronoun-01","word","you","you","你／你們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","could-you-explain","could you explain","可以請你說明嗎","1","Could you... 是較有禮貌的請求。","b1-u04-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l01-s01","1","b1-u04-l01-pattern","polite request with could","B1","TRUE","b1-u04-l01","禮貌請求說明","Could you explain this problem again please?","可以請你再說明一次這個問題嗎？","polite request with could","b1-u04-l01-p01-s01-t03","3","explain-explain-verb","explain","explain-verb-01","word","explain","explain","說明","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","could-you-explain","could you explain","可以請你說明嗎","1","Could you... 是較有禮貌的請求。","b1-u04-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l01-s01","1","b1-u04-l01-pattern","polite request with could","B1","TRUE","b1-u04-l01","禮貌請求說明","Could you explain this problem again please?","可以請你再說明一次這個問題嗎？","polite request with could","b1-u04-l01-p01-s01-t04","4","this-this-determiner","this","this-determiner-01","word","this","this","這個","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b1-u04-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l01-s01","1","b1-u04-l01-pattern","polite request with could","B1","TRUE","b1-u04-l01","禮貌請求說明","Could you explain this problem again please?","可以請你再說明一次這個問題嗎？","polite request with could","b1-u04-l01-p01-s01-t05","5","problem-problem-noun","problem","problem-noun-01","word","problem","problem","問題","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b1-u04-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l01-s01","1","b1-u04-l01-pattern","polite request with could","B1","TRUE","b1-u04-l01","禮貌請求說明","Could you explain this problem again please?","可以請你再說明一次這個問題嗎？","polite request with could","b1-u04-l01-p01-s01-t06","6","again-again-adverb","again","again-adverb-01","word","again","again","再一次","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","","","","","","b1-u04-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l01-s01","1","b1-u04-l01-pattern","polite request with could","B1","TRUE","b1-u04-l01","禮貌請求說明","Could you explain this problem again please?","可以請你再說明一次這個問題嗎？","polite request with could","b1-u04-l01-p01-s01-t07","7","please-please-adverb","please","please-adverb-01","word","please","please","請","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","","","","","","b1-u04-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l02-s01","2","b1-u04-l02-pattern","need to with deadline","B1","TRUE","b1-u04-l02","說明期限","I need to finish the report before Friday.","我需要在星期五以前完成報告。","need to with deadline","b1-u04-l02-p01-s01-t01","1","i-i-pronoun","i","i-pronoun-01","word","I","i","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b1-u04-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l02-s01","2","b1-u04-l02-pattern","need to with deadline","B1","TRUE","b1-u04-l02","說明期限","I need to finish the report before Friday.","我需要在星期五以前完成報告。","need to with deadline","b1-u04-l02-p01-s01-t02","2","need-need-verb","need","need-verb-01","word","need","need","需要","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b1-u04-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l02-s01","2","b1-u04-l02-pattern","need to with deadline","B1","TRUE","b1-u04-l02","說明期限","I need to finish the report before Friday.","我需要在星期五以前完成報告。","need to with deadline","b1-u04-l02-p01-s01-t03","3","to-to-preposition","to","to-preposition-01","word","to","to","不定詞標記／到","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","","","","","","b1-u04-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l02-s01","2","b1-u04-l02-pattern","need to with deadline","B1","TRUE","b1-u04-l02","說明期限","I need to finish the report before Friday.","我需要在星期五以前完成報告。","need to with deadline","b1-u04-l02-p01-s01-t04","4","finish-finish-verb","finish","finish-verb-01","word","finish","finish","完成","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b1-u04-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l02-s01","2","b1-u04-l02-pattern","need to with deadline","B1","TRUE","b1-u04-l02","說明期限","I need to finish the report before Friday.","我需要在星期五以前完成報告。","need to with deadline","b1-u04-l02-p01-s01-t05","5","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b1-u04-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l02-s01","2","b1-u04-l02-pattern","need to with deadline","B1","TRUE","b1-u04-l02","說明期限","I need to finish the report before Friday.","我需要在星期五以前完成報告。","need to with deadline","b1-u04-l02-p01-s01-t06","6","report-report-noun","report","report-noun-01","word","report","report","報告","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b1-u04-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l02-s01","2","b1-u04-l02-pattern","need to with deadline","B1","TRUE","b1-u04-l02","說明期限","I need to finish the report before Friday.","我需要在星期五以前完成報告。","need to with deadline","b1-u04-l02-p01-s01-t07","7","before-before-preposition","before","before-preposition-01","word","before","before","以前／在……之前","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","before-friday","before Friday","在星期五以前","1","before 標示截止時間。","b1-u04-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l02-s01","2","b1-u04-l02-pattern","need to with deadline","B1","TRUE","b1-u04-l02","說明期限","I need to finish the report before Friday.","我需要在星期五以前完成報告。","need to with deadline","b1-u04-l02-p01-s01-t08","8","friday-friday-noun","friday","friday-noun-01","word","Friday","friday","星期五","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","before-friday","before Friday","在星期五以前","1","before 標示截止時間。","b1-u04-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l03-s01","3","b1-u04-l03-pattern","relative clause with who","B1","TRUE","b1-u04-l03","描述提供協助的人","The colleague who helped me was very patient.","幫助我的同事非常有耐心。","relative clause with who","b1-u04-l03-p01-s01-t01","1","the-the-determiner","the","the-determiner-01","word","The","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","the-colleague-who-helped-me","the colleague who helped me","幫助我的同事","1","who 引導關係子句描述人。","b1-u04-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","TRUE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l03-s01","3","b1-u04-l03-pattern","relative clause with who","B1","TRUE","b1-u04-l03","描述提供協助的人","The colleague who helped me was very patient.","幫助我的同事非常有耐心。","relative clause with who","b1-u04-l03-p01-s01-t02","2","colleague-colleague-noun","colleague","colleague-noun-01","word","colleague","colleague","同事","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","the-colleague-who-helped-me","the colleague who helped me","幫助我的同事","1","who 引導關係子句描述人。","b1-u04-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l03-s01","3","b1-u04-l03-pattern","relative clause with who","B1","TRUE","b1-u04-l03","描述提供協助的人","The colleague who helped me was very patient.","幫助我的同事非常有耐心。","relative clause with who","b1-u04-l03-p01-s01-t03","3","who-who-pronoun","who","who-pronoun-01","word","who","who","用來描述人的關係代名詞","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","the-colleague-who-helped-me","the colleague who helped me","幫助我的同事","1","who 引導關係子句描述人。","b1-u04-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l03-s01","3","b1-u04-l03-pattern","relative clause with who","B1","TRUE","b1-u04-l03","描述提供協助的人","The colleague who helped me was very patient.","幫助我的同事非常有耐心。","relative clause with who","b1-u04-l03-p01-s01-t04","4","help-helped-verb","help","help-verb-01","word","helped","help","幫助了","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","the-colleague-who-helped-me","the colleague who helped me","幫助我的同事","1","who 引導關係子句描述人。","b1-u04-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l03-s01","3","b1-u04-l03-pattern","relative clause with who","B1","TRUE","b1-u04-l03","描述提供協助的人","The colleague who helped me was very patient.","幫助我的同事非常有耐心。","relative clause with who","b1-u04-l03-p01-s01-t05","5","me-me-pronoun","me","me-pronoun-01","word","me","me","我（受詞）","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","the-colleague-who-helped-me","the colleague who helped me","幫助我的同事","1","who 引導關係子句描述人。","b1-u04-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l03-s01","3","b1-u04-l03-pattern","relative clause with who","B1","TRUE","b1-u04-l03","描述提供協助的人","The colleague who helped me was very patient.","幫助我的同事非常有耐心。","relative clause with who","b1-u04-l03-p01-s01-t06","6","was-was-auxiliary","was","was-auxiliary-01","word","was","was","是／正在（過去）","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b1-u04-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l03-s01","3","b1-u04-l03-pattern","relative clause with who","B1","TRUE","b1-u04-l03","描述提供協助的人","The colleague who helped me was very patient.","幫助我的同事非常有耐心。","relative clause with who","b1-u04-l03-p01-s01-t07","7","very-very-adverb","very","very-adverb-01","word","very","very","非常","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","","","","","","b1-u04-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l03-s01","3","b1-u04-l03-pattern","relative clause with who","B1","TRUE","b1-u04-l03","描述提供協助的人","The colleague who helped me was very patient.","幫助我的同事非常有耐心。","relative clause with who","b1-u04-l03-p01-s01-t08","8","patient-patient-adjective","patient","patient-adjective-01","word","patient","patient","有耐心的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b1-u04-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l04-s01","4","b1-u04-l04-pattern","agree to plus infinitive","B1","TRUE","b1-u04-l04","確認共同安排","We agreed to meet after the morning class.","我們同意早上的課程結束後見面。","agree to plus infinitive","b1-u04-l04-p01-s01-t01","1","we-we-pronoun","we","we-pronoun-01","word","We","we","我們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b1-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l04-s01","4","b1-u04-l04-pattern","agree to plus infinitive","B1","TRUE","b1-u04-l04","確認共同安排","We agreed to meet after the morning class.","我們同意早上的課程結束後見面。","agree to plus infinitive","b1-u04-l04-p01-s01-t02","2","agree-agreed-verb","agree","agree-verb-01","word","agreed","agree","同意了","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","agreed-to-meet","agreed to meet","同意見面","1","agree to 後接原形動詞。","b1-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l04-s01","4","b1-u04-l04-pattern","agree to plus infinitive","B1","TRUE","b1-u04-l04","確認共同安排","We agreed to meet after the morning class.","我們同意早上的課程結束後見面。","agree to plus infinitive","b1-u04-l04-p01-s01-t03","3","to-to-preposition","to","to-preposition-01","word","to","to","不定詞標記／到","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","agreed-to-meet","agreed to meet","同意見面","1","agree to 後接原形動詞。","b1-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l04-s01","4","b1-u04-l04-pattern","agree to plus infinitive","B1","TRUE","b1-u04-l04","確認共同安排","We agreed to meet after the morning class.","我們同意早上的課程結束後見面。","agree to plus infinitive","b1-u04-l04-p01-s01-t04","4","meet-meet-verb","meet","meet-verb-01","word","meet","meet","見面","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","agreed-to-meet","agreed to meet","同意見面","1","agree to 後接原形動詞。","b1-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l04-s01","4","b1-u04-l04-pattern","agree to plus infinitive","B1","TRUE","b1-u04-l04","確認共同安排","We agreed to meet after the morning class.","我們同意早上的課程結束後見面。","agree to plus infinitive","b1-u04-l04-p01-s01-t05","5","after-after-preposition","after","after-preposition-01","word","after","after","在……之後","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","","","","","","b1-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l04-s01","4","b1-u04-l04-pattern","agree to plus infinitive","B1","TRUE","b1-u04-l04","確認共同安排","We agreed to meet after the morning class.","我們同意早上的課程結束後見面。","agree to plus infinitive","b1-u04-l04-p01-s01-t06","6","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b1-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l04-s01","4","b1-u04-l04-pattern","agree to plus infinitive","B1","TRUE","b1-u04-l04","確認共同安排","We agreed to meet after the morning class.","我們同意早上的課程結束後見面。","agree to plus infinitive","b1-u04-l04-p01-s01-t07","7","morning-morning-noun","morning","morning-noun-01","word","morning","morning","早上","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b1-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u04","工作與學習中的溝通","b1-u04-p01","1","b1-u04-l04-s01","4","b1-u04-l04-pattern","agree to plus infinitive","B1","TRUE","b1-u04-l04","確認共同安排","We agreed to meet after the morning class.","我們同意早上的課程結束後見面。","agree to plus infinitive","b1-u04-l04-p01-s01-t08","8","class-class-noun","class","class-noun-01","word","class","class","課程","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b1-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l01-s01","1","b1-u05-l01-pattern","cause and result with so","B1","TRUE","b1-u05-l01","說明延誤造成的結果","My train was delayed so I missed the bus.","我的火車誤點，所以我錯過了公車。","cause and result with so","b1-u05-l01-p01-s01-t01","1","my-my-determiner","my","my-determiner-01","word","My","my","我的","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b1-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l01-s01","1","b1-u05-l01-pattern","cause and result with so","B1","TRUE","b1-u05-l01","說明延誤造成的結果","My train was delayed so I missed the bus.","我的火車誤點，所以我錯過了公車。","cause and result with so","b1-u05-l01-p01-s01-t02","2","train-train-noun","train","train-noun-01","word","train","train","火車","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b1-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l01-s01","1","b1-u05-l01-pattern","cause and result with so","B1","TRUE","b1-u05-l01","說明延誤造成的結果","My train was delayed so I missed the bus.","我的火車誤點，所以我錯過了公車。","cause and result with so","b1-u05-l01-p01-s01-t03","3","was-was-auxiliary","was","was-auxiliary-01","word","was","was","是／正在（過去）","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","was-delayed","was delayed","誤點了","1","被動形式描述交通工具發生延誤。","b1-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l01-s01","1","b1-u05-l01-pattern","cause and result with so","B1","TRUE","b1-u05-l01","說明延誤造成的結果","My train was delayed so I missed the bus.","我的火車誤點，所以我錯過了公車。","cause and result with so","b1-u05-l01-p01-s01-t04","4","delay-delayed-verb","delay","delay-verb-01","word","delayed","delay","延誤的","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","was-delayed","was delayed","誤點了","1","被動形式描述交通工具發生延誤。","b1-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l01-s01","1","b1-u05-l01-pattern","cause and result with so","B1","TRUE","b1-u05-l01","說明延誤造成的結果","My train was delayed so I missed the bus.","我的火車誤點，所以我錯過了公車。","cause and result with so","b1-u05-l01-p01-s01-t05","5","so-so-conjunction","so","so-conjunction-01","word","so","so","所以","grammar","conjunction 連接詞","conjunction 連接詞","conjunction 連接詞","子句連接","","","","","","b1-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l01-s01","1","b1-u05-l01-pattern","cause and result with so","B1","TRUE","b1-u05-l01","說明延誤造成的結果","My train was delayed so I missed the bus.","我的火車誤點，所以我錯過了公車。","cause and result with so","b1-u05-l01-p01-s01-t06","6","i-i-pronoun","i","i-pronoun-01","word","I","i","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b1-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l01-s01","1","b1-u05-l01-pattern","cause and result with so","B1","TRUE","b1-u05-l01","說明延誤造成的結果","My train was delayed so I missed the bus.","我的火車誤點，所以我錯過了公車。","cause and result with so","b1-u05-l01-p01-s01-t07","7","miss-missed-verb","miss","miss-verb-01","word","missed","miss","錯過了","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b1-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l01-s01","1","b1-u05-l01-pattern","cause and result with so","B1","TRUE","b1-u05-l01","說明延誤造成的結果","My train was delayed so I missed the bus.","我的火車誤點，所以我錯過了公車。","cause and result with so","b1-u05-l01-p01-s01-t08","8","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b1-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l01-s01","1","b1-u05-l01-pattern","cause and result with so","B1","TRUE","b1-u05-l01","說明延誤造成的結果","My train was delayed so I missed the bus.","我的火車誤點，所以我錯過了公車。","cause and result with so","b1-u05-l01-p01-s01-t09","9","bus-bus-noun","bus","bus-noun-01","word","bus","bus","公車","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b1-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l02-s01","2","b1-u05-l02-pattern","indirect question","B1","TRUE","b1-u05-l02","間接詢問地點","Could you tell me where the station is?","可以請你告訴我車站在哪裡嗎？","indirect question","b1-u05-l02-p01-s01-t01","1","could-could-auxiliary","could","could-auxiliary-01","word","Could","could","可以；能夠（較委婉或假設）","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","could-you-tell-me","could you tell me","可以請你告訴我嗎","1","間接問句使用直述句語序。","b1-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","TRUE","TRUE","pilot_review_required"
"B1","b1-u05","旅行突發狀況與協調","b1-u05-p01","1","b1-u05-l02-s01","2","b1-u05-l02-pattern","indirect question","B1","TRUE","b1-u05-l02","間接詢問地點","Could you tell me where the station is?","可以請你告訴我車站在哪裡嗎？","indirect question","b1-u05-l02-p01-s01-t02","2","you-you-pronoun","you","you-pronoun-01","word","you","you","你／你們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","could-you-tell-me","could you tell me","可以請你告訴我嗎","1","間接問句使用直述句語序。","b1-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
