"level","unit_id","unit_title","passage_id","passage_order","sentence_id","sentence_order","sentence_pattern_id","pattern_name","pattern_cefr","is_new_sentence_pattern","lesson_id","lesson_title","sentence","translation","grammar","occurrence_id","token_order","token_id","lexeme_id","sense_id","type","answer","lemma","prompt","prompt_type","partOfSpeech","dictionary_pos","context_pos","semanticRole","chunk_id","chunk_text","chunk_translation","chunk_order","chunk_note","pattern_id","kk_us","ipa_us","ipa_standalone","ipa_in_sentence","kk","ipa","syllables","stress_syllable","display_syllables","note","audio_method","audio_status","word_audio_source","audio_source","sentence_audio_source","license","is_new_word","is_new_pattern","is_new_combination","is_new_content","qa_status"
"A1","a1-u6","時間與日期","a1-u6-l1-p01","1","a1-u6-l1-p01-s01","1","it-be-time","It is + 時間","A1","TRUE","a1-u6-l1","現在八點","It is eight o'clock.","現在是八點。","It is ... 表示時間","a1-u6-l1-t04","4","oclock","o'clock","o'clock-general","word","o'clock","o'clock","點鐘","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間","eight-oclock","eight o'clock","八點","1","數字加 o'clock 表示整點時間。","","/əˈklɑk/","/əˈklɑːk/","/əˈklɑːk/","","/əˈklɑk/","/əˈklɑːk/","o-clock","第二音節","o・clock","","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l2-p01","2","a1-u6-l2-p01-s01","1","date-identification","Today is + 星期","A1","TRUE","a1-u6-l2","今天星期一","Today is Monday.","今天是星期一。","星期名稱要大寫","a1-u6-l2-t01","1","today","today","today-general","word","Today","today","今天","meaning","noun 名詞（時間名詞）","noun／adverb 名詞／副詞","noun 名詞（時間名詞）","時間","","","","","","","/təˈde/","/təˈdeɪ/","/təˈdeɪ/","","/təˈde/","/təˈdeɪ/","to-day","第二音節","to・day","","not_configured","pending","","","","pending","TRUE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l2-p01","2","a1-u6-l2-p01-s01","1","date-identification","Today is + 星期","A1","TRUE","a1-u6-l2","今天星期一","Today is Monday.","今天是星期一。","星期名稱要大寫","a1-u6-l2-t02","2","is","be","be-identification","word","is","be","是","meaning","verb 動詞","verb 動詞","verb 動詞","動作／狀態","","","","","","","/ɪz/","/ɪz/","/ɪz/","","/ɪz/","/ɪz/","is","單音節","is","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l2-p01","2","a1-u6-l2-p01-s01","1","date-identification","Today is + 星期","A1","TRUE","a1-u6-l2","今天星期一","Today is Monday.","今天是星期一。","星期名稱要大寫","a1-u6-l2-t03","3","monday","monday","monday-general","word","Monday","Monday","星期一","meaning","proper noun 專有名詞","proper noun 專有名詞","proper noun 專有名詞","人／事物／時間","","","","","","","/ˈmʌnde/","/ˈmʌn.deɪ/","/ˈmʌn.deɪ/","","/ˈmʌnde/","/ˈmʌn.deɪ/","Mon-day","第一音節","Mon・day","","not_configured","pending","","","","pending","TRUE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l3-p01","3","a1-u6-l3-p01-s01","1","be-time","be + 時間介系詞片語","A1","TRUE","a1-u6-l3","我的生日在五月","My birthday is in May.","我的生日在五月。","月份前使用 in","a1-u6-l3-t01","1","my-initial","my","my-possessive","word","My","my","我的","meaning","determiner 限定詞","determiner 限定詞","determiner 限定詞","限定","","","","","","","/maɪ/","/maɪ/","/maɪ/","","/maɪ/","/maɪ/","My","單音節","My","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l3-p01","3","a1-u6-l3-p01-s01","1","be-time","be + 時間介系詞片語","A1","TRUE","a1-u6-l3","我的生日在五月","My birthday is in May.","我的生日在五月。","月份前使用 in","a1-u6-l3-t02","2","birthday","birthday","birthday-general","word","birthday","birthday","生日","meaning","noun 名詞","noun 名詞","noun 名詞","人／事物／時間","","","","","","","/ˈbɝθˌde/","/ˈbɝːθ.deɪ/","/ˈbɝːθ.deɪ/","","/ˈbɝθˌde/","/ˈbɝːθ.deɪ/","birth-day","第一音節","birth・day","","not_configured","pending","","","","pending","TRUE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l3-p01","3","a1-u6-l3-p01-s01","1","be-time","be + 時間介系詞片語","A1","TRUE","a1-u6-l3","我的生日在五月","My birthday is in May.","我的生日在五月。","月份前使用 in","a1-u6-l3-t03","3","is","be","be-location-or-time","word","is","be","是","meaning","verb 動詞","verb 動詞","verb 動詞","動作／狀態","","","","","","","/ɪz/","/ɪz/","/ɪz/","","/ɪz/","/ɪz/","is","單音節","is","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l3-p01","3","a1-u6-l3-p01-s01","1","be-time","be + 時間介系詞片語","A1","TRUE","a1-u6-l3","我的生日在五月","My birthday is in May.","我的生日在五月。","月份前使用 in","a1-u6-l3-t04","4","in","in","in-time","word","in","in","月份前的介系詞","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","時間關係","in-may","in May","在五月","1","月份前使用 in；in May 表示在五月。","","/ɪn/","/ɪn/","/ɪn/","","/ɪn/","/ɪn/","in","單音節","in","","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l3-p01","3","a1-u6-l3-p01-s01","1","be-time","be + 時間介系詞片語","A1","TRUE","a1-u6-l3","我的生日在五月","My birthday is in May.","我的生日在五月。","月份前使用 in","a1-u6-l3-t05","5","may","may","may-general","word","May","May","五月","meaning","proper noun 專有名詞","proper noun 專有名詞","proper noun 專有名詞","時間","in-may","in May","在五月","1","月份前使用 in；in May 表示在五月。","","/me/","/meɪ/","/meɪ/","","/me/","/meɪ/","May","單音節","May","","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l4-p01","4","a1-u6-l4-p01-s01","1","from-to-time-range","from ... to ... 表示時間範圍","A1","TRUE","a1-u6-l4","我的工作日","I work from Monday to Friday.","我星期一到星期五上班。","from ... to ... 表示起訖範圍","a1-u6-l4-t01","1","i","i","i-general","word","I","I","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱","","","","","","","/aɪ/","/aɪ/","/aɪ/","","/aɪ/","/aɪ/","I","單音節","I","英文的 I 永遠要大寫。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l4-p01","4","a1-u6-l4-p01-s01","1","from-to-time-range","from ... to ... 表示時間範圍","A1","TRUE","a1-u6-l4","我的工作日","I work from Monday to Friday.","我星期一到星期五上班。","from ... to ... 表示起訖範圍","a1-u6-l4-t02","2","work","work","work-verb","word","work","work","工作／上班","meaning","verb／noun 動詞／名詞","verb／noun 動詞／名詞","verb 動詞","工作／目的地","","","","","","","/wɝk/","/wɝːk/","/wɝːk/","","/wɝk/","/wɝːk/","work","單音節","work","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l4-p01","4","a1-u6-l4-p01-s01","1","from-to-time-range","from ... to ... 表示時間範圍","A1","TRUE","a1-u6-l4","我的工作日","I work from Monday to Friday.","我星期一到星期五上班。","from ... to ... 表示起訖範圍","a1-u6-l4-t03","3","from","from","from-range-start","word","from","from","從","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","範圍起點","from-monday-to-friday","from Monday to Friday","從星期一到星期五","1","from ... to ... 表示時間或範圍的起點與終點。","","/frəm/","/frəm/","/frəm/","","/frəm/","/frəm/","from","單音節","from","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l4-p01","4","a1-u6-l4-p01-s01","1","from-to-time-range","from ... to ... 表示時間範圍","A1","TRUE","a1-u6-l4","我的工作日","I work from Monday to Friday.","我星期一到星期五上班。","from ... to ... 表示起訖範圍","a1-u6-l4-t04","4","monday","monday","monday-general","word","Monday","Monday","星期一","meaning","proper noun 專有名詞","proper noun 專有名詞","proper noun 專有名詞","人／事物／時間","from-monday-to-friday","from Monday to Friday","從星期一到星期五","1","from ... to ... 表示時間或範圍的起點與終點。","","/ˈmʌnde/","/ˈmʌn.deɪ/","/ˈmʌn.deɪ/","","/ˈmʌnde/","/ˈmʌn.deɪ/","Mon-day","第一音節","Mon・day","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l4-p01","4","a1-u6-l4-p01-s01","1","from-to-time-range","from ... to ... 表示時間範圍","A1","TRUE","a1-u6-l4","我的工作日","I work from Monday to Friday.","我星期一到星期五上班。","from ... to ... 表示起訖範圍","a1-u6-l4-t05","5","to-preposition","to","to-range-end","word","to","to","到","grammar","preposition 介系詞","preposition／infinitive marker 介系詞／不定詞標記","preposition 介系詞","範圍終點","from-monday-to-friday","from Monday to Friday","從星期一到星期五","1","from ... to ... 表示時間或範圍的起點與終點。","","/tə/","/tə/","/tə/","","/tə/","/tə/","to","單音節","to","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u6","時間與日期","a1-u6-l4-p01","4","a1-u6-l4-p01-s01","1","from-to-time-range","from ... to ... 表示時間範圍","A1","TRUE","a1-u6-l4","我的工作日","I work from Monday to Friday.","我星期一到星期五上班。","from ... to ... 表示起訖範圍","a1-u6-l4-t06","6","friday","friday","friday-general","word","Friday","Friday","星期五","meaning","proper noun 專有名詞","proper noun 專有名詞","proper noun 專有名詞","時間","from-monday-to-friday","from Monday to Friday","從星期一到星期五","1","from ... to ... 表示時間或範圍的起點與終點。","","/ˈfraɪde/","/ˈfraɪ.deɪ/","/ˈfraɪ.deɪ/","","/ˈfraɪde/","/ˈfraɪ.deɪ/","Fri-day","第一音節","Fri・day","","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l1-p01","1","a1-u7-l1-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l1","我在家","I am at home.","我在家。","at home 表示在家","a1-u7-l1-t01","1","i","i","i-general","word","I","I","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱","","","","","","","/aɪ/","/aɪ/","/aɪ/","","/aɪ/","/aɪ/","I","單音節","I","英文的 I 永遠要大寫。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l1-p01","1","a1-u7-l1-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l1","我在家","I am at home.","我在家。","at home 表示在家","a1-u7-l1-t02","2","am","be","be-location-or-time","word","am","be","是","meaning","verb 動詞","verb 動詞","verb 動詞","動作／狀態","","","","","","","/æm/","/æm/","/æm/","","/æm/","/æm/","am","單音節","am","am 只和 I 搭配。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l1-p01","1","a1-u7-l1-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l1","我在家","I am at home.","我在家。","at home 表示在家","a1-u7-l1-t03","3","at","at","at-location","word","at","at","時間或地點前的介系詞","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","時間／地點關係","at-home","at home","在家","1","at home 是常見地點語塊，表示在家。","","/æt/","/æt/","/æt/","","/æt/","/æt/","at","單音節","at","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l1-p01","1","a1-u7-l1-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l1","我在家","I am at home.","我在家。","at home 表示在家","a1-u7-l1-t04","4","home","home","home-general","word","home","home","家","meaning","noun／adverb 名詞／副詞","noun／adverb 名詞／副詞","noun 名詞","地點","at-home","at home","在家","1","at home 是常見地點語塊，表示在家。","","/hom/","/hoʊm/","/hoʊm/","","/hom/","/hoʊm/","home","單音節","home","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l2-p01","2","a1-u7-l2-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l2","商店在車站附近","The store is near the station.","商店在車站附近。","near 表示在附近","a1-u7-l2-t01","1","the-initial","the","the-definite-article","word","The","the","定冠詞（中文通常不翻譯）","grammar","article 冠詞","article 冠詞","article 冠詞","限定","","","","","","","/ðə/","/ðə/","/ðə/","","/ðə/","/ðə/","The","單音節","The","句首大寫形式；the 指雙方已知或特定的事物。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l2-p01","2","a1-u7-l2-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l2","商店在車站附近","The store is near the station.","商店在車站附近。","near 表示在附近","a1-u7-l2-t02","2","store","store","store-general","word","store","store","商店","meaning","noun 名詞","noun 名詞","noun 名詞","人／事物／時間","","","","","","","/stɔr/","/stɔːr/","/stɔːr/","","/stɔr/","/stɔːr/","store","單音節","store","","not_configured","pending","","","","pending","TRUE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l2-p01","2","a1-u7-l2-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l2","商店在車站附近","The store is near the station.","商店在車站附近。","near 表示在附近","a1-u7-l2-t03","3","is","be","be-location-or-time","word","is","be","是","meaning","verb 動詞","verb 動詞","verb 動詞","動作／狀態","","","","","","","/ɪz/","/ɪz/","/ɪz/","","/ɪz/","/ɪz/","is","單音節","is","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l2-p01","2","a1-u7-l2-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l2","商店在車站附近","The store is near the station.","商店在車站附近。","near 表示在附近","a1-u7-l2-t04","4","near","near","near-general","word","near","near","在……附近","meaning","preposition 介系詞","preposition 介系詞","preposition 介系詞","位置關係","","","","","","","/nɪr/","/nɪr/","/nɪr/","","/nɪr/","/nɪr/","near","單音節","near","","not_configured","pending","","","","pending","TRUE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l2-p01","2","a1-u7-l2-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l2","商店在車站附近","The store is near the station.","商店在車站附近。","near 表示在附近","a1-u7-l2-t05","5","the","the","the-definite-article","word","the","the","定冠詞（中文通常不翻譯）","grammar","article 冠詞","article 冠詞","article 冠詞","限定","","","","","","","/ðə/","/ðə/","/ðə/","","/ðə/","/ðə/","the","單音節","the","the 指雙方已知或特定的事物，中文通常不逐字翻譯。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l2-p01","2","a1-u7-l2-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l2","商店在車站附近","The store is near the station.","商店在車站附近。","near 表示在附近","a1-u7-l2-t06","6","station","station","station-general","word","station","station","車站","meaning","noun 名詞","noun 名詞","noun 名詞","人／事物／時間","","","","","","","/ˈsteʃən/","/ˈsteɪ.ʃən/","/ˈsteɪ.ʃən/","","/ˈsteʃən/","/ˈsteɪ.ʃən/","sta-tion","第一音節","sta・tion","","not_configured","pending","","","","pending","TRUE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l3-p01","3","a1-u7-l3-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l3","洗手間在左邊","The bathroom is on the left.","洗手間在左邊。","on the left 是固定方向語塊","a1-u7-l3-t01","1","the-initial","the","the-definite-article","word","The","the","定冠詞（中文通常不翻譯）","grammar","article 冠詞","article 冠詞","article 冠詞","限定","","","","","","","/ðə/","/ðə/","/ðə/","","/ðə/","/ðə/","The","單音節","The","句首大寫形式；the 指雙方已知或特定的事物。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l3-p01","3","a1-u7-l3-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l3","洗手間在左邊","The bathroom is on the left.","洗手間在左邊。","on the left 是固定方向語塊","a1-u7-l3-t02","2","bathroom","bathroom","bathroom-general","word","bathroom","bathroom","洗手間","meaning","noun 名詞","noun 名詞","noun 名詞","人／事物／時間","","","","","","","/ˈbæθˌrum/","/ˈbæθ.ruːm/","/ˈbæθ.ruːm/","","/ˈbæθˌrum/","/ˈbæθ.ruːm/","bath-room","第一音節","bath・room","","not_configured","pending","","","","pending","TRUE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l3-p01","3","a1-u7-l3-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l3","洗手間在左邊","The bathroom is on the left.","洗手間在左邊。","on the left 是固定方向語塊","a1-u7-l3-t03","3","is","be","be-location-or-time","word","is","be","是","meaning","verb 動詞","verb 動詞","verb 動詞","動作／狀態","","","","","","","/ɪz/","/ɪz/","/ɪz/","","/ɪz/","/ɪz/","is","單音節","is","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l3-p01","3","a1-u7-l3-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l3","洗手間在左邊","The bathroom is on the left.","洗手間在左邊。","on the left 是固定方向語塊","a1-u7-l3-t04","4","on","on","on-left-phrase","word","on","on","與 the left 組成「在左邊」","context","preposition 介系詞","preposition 介系詞","preposition 介系詞","方向片語構成","on-the-left","on the left","在左邊","1","on the left 是表示方向的常見語塊。","","/ɑn/","/ɑːn/","/ɑːn/","","/ɑn/","/ɑːn/","on","單音節","on","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l3-p01","3","a1-u7-l3-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l3","洗手間在左邊","The bathroom is on the left.","洗手間在左邊。","on the left 是固定方向語塊","a1-u7-l3-t05","5","the","the","the-definite-article","word","the","the","定冠詞（中文通常不翻譯）","grammar","article 冠詞","article 冠詞","article 冠詞","限定","on-the-left","on the left","在左邊","1","on the left 是表示方向的常見語塊。","","/ðə/","/ðə/","/ðə/","","/ðə/","/ðə/","the","單音節","the","the 指雙方已知或特定的事物，中文通常不逐字翻譯。","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l3-p01","3","a1-u7-l3-p01-s01","1","be-location","be + 地點表達","A1","FALSE","a1-u7-l3","洗手間在左邊","The bathroom is on the left.","洗手間在左邊。","on the left 是固定方向語塊","a1-u7-l3-t06","6","left","left","left-direction-noun","word","left","left","左邊","meaning","noun／adjective 名詞／形容詞","noun／adjective 名詞／形容詞","noun 名詞","方向","on-the-left","on the left","在左邊","1","on the left 是表示方向的常見語塊。","","/lɛft/","/left/","/left/","","/lɛft/","/left/","left","單音節","left","","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l4-p01","4","a1-u7-l4-p01-s01","1","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","TRUE","a1-u7-l4","我搭公車上學","I go to school by bus.","我搭公車上學。","by 加交通工具","a1-u7-l4-t01","1","i","i","i-general","word","I","I","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱","","","","","","","/aɪ/","/aɪ/","/aɪ/","","/aɪ/","/aɪ/","I","單音節","I","英文的 I 永遠要大寫。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l4-p01","4","a1-u7-l4-p01-s01","1","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","TRUE","a1-u7-l4","我搭公車上學","I go to school by bus.","我搭公車上學。","by 加交通工具","a1-u7-l4-t02","2","go","go","go-general","word","go","go","去","meaning","verb 動詞","verb 動詞","verb 動詞","移動","go-to-school","go to school","去上學","1","go to school 是常見搭配，表示去上學。","","/go/","/ɡoʊ/","/ɡoʊ/","","/go/","/ɡoʊ/","go","單音節","go","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l4-p01","4","a1-u7-l4-p01-s01","1","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","TRUE","a1-u7-l4","我搭公車上學","I go to school by bus.","我搭公車上學。","by 加交通工具","a1-u7-l4-t03","3","to-preposition","to","to-destination","word","to","to","方向或目的地前的介系詞","grammar","preposition 介系詞","preposition／infinitive marker 介系詞／不定詞標記","preposition 介系詞","方向／目的地","go-to-school","go to school","去上學","1","go to school 是常見搭配，表示去上學。","","/tə/","/tə/","/tə/","","/tə/","/tə/","to","單音節","to","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l4-p01","4","a1-u7-l4-p01-s01","1","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","TRUE","a1-u7-l4","我搭公車上學","I go to school by bus.","我搭公車上學。","by 加交通工具","a1-u7-l4-t04","4","school","school","school-general","word","school","school","學校","meaning","noun 名詞","noun 名詞","noun 名詞","地點","go-to-school","go to school","去上學","1","go to school 是常見搭配，表示去上學。","","/skul/","/skuːl/","/skuːl/","","/skul/","/skuːl/","school","單音節","school","","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l4-p01","4","a1-u7-l4-p01-s01","1","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","TRUE","a1-u7-l4","我搭公車上學","I go to school by bus.","我搭公車上學。","by 加交通工具","a1-u7-l4-t05","5","by","by","by-transport","word","by","by","表示交通方式的介系詞","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","交通方式","by-bus","by bus","搭公車","2","by 加交通工具表示交通方式。","","/baɪ/","/baɪ/","/baɪ/","","/baɪ/","/baɪ/","by","單音節","by","","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u7","地點與方向","a1-u7-l4-p01","4","a1-u7-l4-p01-s01","1","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","TRUE","a1-u7-l4","我搭公車上學","I go to school by bus.","我搭公車上學。","by 加交通工具","a1-u7-l4-t06","6","bus","bus","bus-general","word","bus","bus","公車","meaning","noun 名詞","noun 名詞","noun 名詞","交通工具","by-bus","by bus","搭公車","2","by 加交通工具表示交通方式。","","/bʌs/","/bʌs/","/bʌs/","","/bʌs/","/bʌs/","bus","單音節","bus","","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s01","1","action-at-time","動作 + at + 時間","A1","FALSE","a1-u8-l1","早晨起床","I get up at seven.","我七點起床。","複習 get up 與 at 加時間。","a1-u8-l1-t01","1","i","i","i-general","word","I","I","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱","","","","","","","/aɪ/","/aɪ/","/aɪ/","","/aɪ/","/aɪ/","I","單音節","I","英文的 I 永遠要大寫。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s01","1","action-at-time","動作 + at + 時間","A1","FALSE","a1-u8-l1","早晨起床","I get up at seven.","我七點起床。","複習 get up 與 at 加時間。","a1-u8-l1-t02","2","get","get","get-general","word","get","get","「get up」的第一個字","context","verb 動詞","verb 動詞","verb 動詞","片語動詞構成","get-up","get up","起床","1","get up 是片語動詞，整體意思是起床；不可把兩字硬拆成「取得、向上」。","","/gɛt/","/ɡet/","/ɡet/","","/gɛt/","/ɡet/","get","單音節","get","在本課與 up 組成 get up；不要單獨解釋成「取得」。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s01","1","action-at-time","動作 + at + 時間","A1","FALSE","a1-u8-l1","早晨起床","I get up at seven.","我七點起床。","複習 get up 與 at 加時間。","a1-u8-l1-t03","3","up","up","up-general","word","up","up","完成「get up」片語","context","particle 小品詞","particle 小品詞","particle 小品詞","片語動詞構成","get-up","get up","起床","1","get up 是片語動詞，整體意思是起床；不可把兩字硬拆成「取得、向上」。","","/ʌp/","/ʌp/","/ʌp/","","/ʌp/","/ʌp/","up","單音節","up","在本課與 get 組成 get up；不要單獨解釋成「向上」。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s01","1","action-at-time","動作 + at + 時間","A1","FALSE","a1-u8-l1","早晨起床","I get up at seven.","我七點起床。","複習 get up 與 at 加時間。","a1-u8-l1-t04","4","at","at","at-time","word","at","at","時間或地點前的介系詞","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","時間／地點關係","at-seven","at seven","在七點","2","at 加整點時間；本組合表示在七點。","at-clock-time","/æt/","/æt/","/æt/","","/æt/","/æt/","at","單音節","at","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
