"level","unit_id","unit_title","passage_id","passage_order","sentence_id","sentence_order","sentence_pattern_id","pattern_name","pattern_cefr","is_new_sentence_pattern","lesson_id","lesson_title","sentence","translation","grammar","occurrence_id","token_order","token_id","lexeme_id","sense_id","type","answer","lemma","prompt","prompt_type","partOfSpeech","dictionary_pos","context_pos","semanticRole","chunk_id","chunk_text","chunk_translation","chunk_order","chunk_note","pattern_id","kk_us","ipa_us","ipa_standalone","ipa_in_sentence","kk","ipa","syllables","stress_syllable","display_syllables","note","audio_method","audio_status","word_audio_source","audio_source","sentence_audio_source","license","is_new_word","is_new_pattern","is_new_combination","is_new_content","qa_status"
"B2","b2-u04","新聞與公共議題","b2-u04-p01","1","b2-u04-l04-s01","4","b2-u04-l04-pattern","whether clause for source checking","B2","TRUE","b2-u04-l04","檢查證據可靠性","We should check whether the source provides reliable evidence.","我們應該檢查這個來源是否提供可靠證據。","whether clause for source checking","b2-u04-l04-p01-s01-t04","4","whether-whether-conjunction","whether","whether-conjunction-01","word","whether","whether","是否","grammar","conjunction 連接詞","conjunction 連接詞","conjunction 連接詞","子句連接","check-whether","check whether","檢查是否","1","whether 引出需要核實的內容。","b2-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u04","新聞與公共議題","b2-u04-p01","1","b2-u04-l04-s01","4","b2-u04-l04-pattern","whether clause for source checking","B2","TRUE","b2-u04-l04","檢查證據可靠性","We should check whether the source provides reliable evidence.","我們應該檢查這個來源是否提供可靠證據。","whether clause for source checking","b2-u04-l04-p01-s01-t05","5","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u04","新聞與公共議題","b2-u04-p01","1","b2-u04-l04-s01","4","b2-u04-l04-pattern","whether clause for source checking","B2","TRUE","b2-u04-l04","檢查證據可靠性","We should check whether the source provides reliable evidence.","我們應該檢查這個來源是否提供可靠證據。","whether clause for source checking","b2-u04-l04-p01-s01-t06","6","source-source-noun","source","source-noun-01","word","source","source","來源","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u04","新聞與公共議題","b2-u04-p01","1","b2-u04-l04-s01","4","b2-u04-l04-pattern","whether clause for source checking","B2","TRUE","b2-u04-l04","檢查證據可靠性","We should check whether the source provides reliable evidence.","我們應該檢查這個來源是否提供可靠證據。","whether clause for source checking","b2-u04-l04-p01-s01-t07","7","provide-provides-verb","provide","provide-verb-01","word","provides","provide","提供","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u04","新聞與公共議題","b2-u04-p01","1","b2-u04-l04-s01","4","b2-u04-l04-pattern","whether clause for source checking","B2","TRUE","b2-u04-l04","檢查證據可靠性","We should check whether the source provides reliable evidence.","我們應該檢查這個來源是否提供可靠證據。","whether clause for source checking","b2-u04-l04-p01-s01-t08","8","reliable-reliable-adjective","reliable","reliable-adjective-01","word","reliable","reliable","可靠的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u04","新聞與公共議題","b2-u04-p01","1","b2-u04-l04-s01","4","b2-u04-l04-pattern","whether clause for source checking","B2","TRUE","b2-u04-l04","檢查證據可靠性","We should check whether the source provides reliable evidence.","我們應該檢查這個來源是否提供可靠證據。","whether clause for source checking","b2-u04-l04-p01-s01-t09","9","evidence-evidence-noun","evidence","evidence-noun-01","word","evidence","evidence","證據","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u04-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l01-s01","1","b2-u05-l01-pattern","modal may for interpretation","B2","TRUE","b2-u05-l01","理解行為差異","People may interpret the same behavior in different ways.","人們可能會用不同方式解讀相同的行為。","modal may for interpretation","b2-u05-l01-p01-s01-t01","1","person-people-noun","person","person-noun-01","word","People","person","人們","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l01-s01","1","b2-u05-l01-pattern","modal may for interpretation","B2","TRUE","b2-u05-l01","理解行為差異","People may interpret the same behavior in different ways.","人們可能會用不同方式解讀相同的行為。","modal may for interpretation","b2-u05-l01-p01-s01-t02","2","may-may-auxiliary","may","may-auxiliary-01","word","may","may","可能","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b2-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l01-s01","1","b2-u05-l01-pattern","modal may for interpretation","B2","TRUE","b2-u05-l01","理解行為差異","People may interpret the same behavior in different ways.","人們可能會用不同方式解讀相同的行為。","modal may for interpretation","b2-u05-l01-p01-s01-t03","3","interpret-interpret-verb","interpret","interpret-verb-01","word","interpret","interpret","解讀","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","interpret-the-same-behavior","interpret the same behavior","解讀相同的行為","1","interpret 強調對行為賦予意義。","b2-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l01-s01","1","b2-u05-l01-pattern","modal may for interpretation","B2","TRUE","b2-u05-l01","理解行為差異","People may interpret the same behavior in different ways.","人們可能會用不同方式解讀相同的行為。","modal may for interpretation","b2-u05-l01-p01-s01-t04","4","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","interpret-the-same-behavior","interpret the same behavior","解讀相同的行為","1","interpret 強調對行為賦予意義。","b2-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l01-s01","1","b2-u05-l01-pattern","modal may for interpretation","B2","TRUE","b2-u05-l01","理解行為差異","People may interpret the same behavior in different ways.","人們可能會用不同方式解讀相同的行為。","modal may for interpretation","b2-u05-l01-p01-s01-t05","5","same-same-adjective","same","same-adjective-01","word","same","same","相同的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","interpret-the-same-behavior","interpret the same behavior","解讀相同的行為","1","interpret 強調對行為賦予意義。","b2-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l01-s01","1","b2-u05-l01-pattern","modal may for interpretation","B2","TRUE","b2-u05-l01","理解行為差異","People may interpret the same behavior in different ways.","人們可能會用不同方式解讀相同的行為。","modal may for interpretation","b2-u05-l01-p01-s01-t06","6","behavior-behavior-noun","behavior","behavior-noun-01","word","behavior","behavior","行為","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","interpret-the-same-behavior","interpret the same behavior","解讀相同的行為","1","interpret 強調對行為賦予意義。","b2-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l01-s01","1","b2-u05-l01-pattern","modal may for interpretation","B2","TRUE","b2-u05-l01","理解行為差異","People may interpret the same behavior in different ways.","人們可能會用不同方式解讀相同的行為。","modal may for interpretation","b2-u05-l01-p01-s01-t07","7","in-in-preposition","in","in-preposition-01","word","in","in","在……裡／依照","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","","","","","","b2-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l01-s01","1","b2-u05-l01-pattern","modal may for interpretation","B2","TRUE","b2-u05-l01","理解行為差異","People may interpret the same behavior in different ways.","人們可能會用不同方式解讀相同的行為。","modal may for interpretation","b2-u05-l01-p01-s01-t08","8","different-different-adjective","different","different-adjective-01","word","different","different","不同的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l01-s01","1","b2-u05-l01-pattern","modal may for interpretation","B2","TRUE","b2-u05-l01","理解行為差異","People may interpret the same behavior in different ways.","人們可能會用不同方式解讀相同的行為。","modal may for interpretation","b2-u05-l01-p01-s01-t09","9","way-ways-noun","way","way-noun-01","word","ways","way","方式","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u05-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t01","1","what-what-pronoun","what","what-pronoun-01","word","What","what","什麼／所……的事","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t02","2","seem-seems-verb","seem","seem-verb-01","word","seems","seem","看似","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t03","3","polite-polite-adjective","polite","polite-adjective-01","word","polite","polite","有禮貌的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t04","4","in-in-preposition","in","in-preposition-01","word","in","in","在……裡／依照","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","in-one-culture","in one culture","在一種文化中","1","與 in another 形成跨文化對照。","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t05","5","one-one-pronoun","one","one-pronoun-01","word","one","one","一個；代替前面提過的事物","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","in-one-culture","in one culture","在一種文化中","1","與 in another 形成跨文化對照。","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t06","6","culture-culture-noun","culture","culture-noun-01","word","culture","culture","文化","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","in-one-culture","in one culture","在一種文化中","1","與 in another 形成跨文化對照。","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t07","7","may-may-auxiliary","may","may-auxiliary-01","word","may","may","可能","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t08","8","feel-feel-verb","feel","feel-verb-01","word","feel","feel","感到／感覺","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t09","9","distant-distant-adjective","distant","distant-adjective-01","word","distant","distant","疏遠的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t10","10","in-in-preposition","in","in-preposition-01","word","in","in","在……裡／依照","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","","","","","","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l02-s01","2","b2-u05-l02-pattern","what clause with contrast","B2","TRUE","b2-u05-l02","比較文化感受","What seems polite in one culture may feel distant in another.","在一種文化中看似有禮貌的行為，在另一種文化中可能顯得疏遠。","what clause with contrast","b2-u05-l02-p01-s01-t11","11","another-another-pronoun","another","another-pronoun-01","word","another","another","另一個","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b2-u05-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l03-s01","3","b2-u05-l03-pattern","instead of plus gerund","B2","TRUE","b2-u05-l03","避免先入為主","I learned to ask questions instead of making assumptions.","我學會先提問，而不是自行假設。","instead of plus gerund","b2-u05-l03-p01-s01-t01","1","i-i-pronoun","i","i-pronoun-01","word","I","i","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b2-u05-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l03-s01","3","b2-u05-l03-pattern","instead of plus gerund","B2","TRUE","b2-u05-l03","避免先入為主","I learned to ask questions instead of making assumptions.","我學會先提問，而不是自行假設。","instead of plus gerund","b2-u05-l03-p01-s01-t02","2","learn-learned-verb","learn","learn-verb-01","word","learned","learn","學會了","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u05-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l03-s01","3","b2-u05-l03-pattern","instead of plus gerund","B2","TRUE","b2-u05-l03","避免先入為主","I learned to ask questions instead of making assumptions.","我學會先提問，而不是自行假設。","instead of plus gerund","b2-u05-l03-p01-s01-t03","3","to-to-preposition","to","to-preposition-01","word","to","to","不定詞標記／到","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","","","","","","b2-u05-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l03-s01","3","b2-u05-l03-pattern","instead of plus gerund","B2","TRUE","b2-u05-l03","避免先入為主","I learned to ask questions instead of making assumptions.","我學會先提問，而不是自行假設。","instead of plus gerund","b2-u05-l03-p01-s01-t04","4","ask-ask-verb","ask","ask-verb-01","word","ask","ask","詢問","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u05-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l03-s01","3","b2-u05-l03-pattern","instead of plus gerund","B2","TRUE","b2-u05-l03","避免先入為主","I learned to ask questions instead of making assumptions.","我學會先提問，而不是自行假設。","instead of plus gerund","b2-u05-l03-p01-s01-t05","5","question-questions-noun","question","question-noun-01","word","questions","question","問題","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u05-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l03-s01","3","b2-u05-l03-pattern","instead of plus gerund","B2","TRUE","b2-u05-l03","避免先入為主","I learned to ask questions instead of making assumptions.","我學會先提問，而不是自行假設。","instead of plus gerund","b2-u05-l03-p01-s01-t06","6","instead-instead-adverb","instead","instead-adverb-01","word","instead","instead","與 of 組成「而不是」","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","instead-of","instead of","而不是","1","用來對比選擇的做法。","b2-u05-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l03-s01","3","b2-u05-l03-pattern","instead of plus gerund","B2","TRUE","b2-u05-l03","避免先入為主","I learned to ask questions instead of making assumptions.","我學會先提問，而不是自行假設。","instead of plus gerund","b2-u05-l03-p01-s01-t07","7","of-of-preposition","of","of-preposition-01","word","of","of","……的","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","instead-of","instead of","而不是","1","用來對比選擇的做法。","b2-u05-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l03-s01","3","b2-u05-l03-pattern","instead of plus gerund","B2","TRUE","b2-u05-l03","避免先入為主","I learned to ask questions instead of making assumptions.","我學會先提問，而不是自行假設。","instead of plus gerund","b2-u05-l03-p01-s01-t08","8","make-making-verb","make","make-verb-01","word","making","make","做出／形成","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u05-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l03-s01","3","b2-u05-l03-pattern","instead of plus gerund","B2","TRUE","b2-u05-l03","避免先入為主","I learned to ask questions instead of making assumptions.","我學會先提問，而不是自行假設。","instead of plus gerund","b2-u05-l03-p01-s01-t09","9","assumption-assumptions-noun","assumption","assumption-noun-01","word","assumptions","assumption","假設","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u05-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l04-s01","4","b2-u05-l04-pattern","help plus object plus verb","B2","TRUE","b2-u05-l04","建立文化敏感度","Cultural awareness helps teams avoid unnecessary misunderstandings.","文化意識能幫助團隊避免不必要的誤解。","help plus object plus verb","b2-u05-l04-p01-s01-t01","1","cultural-cultural-adjective","cultural","cultural-adjective-01","word","Cultural","cultural","文化的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","cultural-awareness","cultural awareness","文化意識","1","指理解並留意文化差異的能力。","b2-u05-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","TRUE","TRUE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l04-s01","4","b2-u05-l04-pattern","help plus object plus verb","B2","TRUE","b2-u05-l04","建立文化敏感度","Cultural awareness helps teams avoid unnecessary misunderstandings.","文化意識能幫助團隊避免不必要的誤解。","help plus object plus verb","b2-u05-l04-p01-s01-t02","2","awareness-awareness-noun","awareness","awareness-noun-01","word","awareness","awareness","意識／覺察","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","cultural-awareness","cultural awareness","文化意識","1","指理解並留意文化差異的能力。","b2-u05-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l04-s01","4","b2-u05-l04-pattern","help plus object plus verb","B2","TRUE","b2-u05-l04","建立文化敏感度","Cultural awareness helps teams avoid unnecessary misunderstandings.","文化意識能幫助團隊避免不必要的誤解。","help plus object plus verb","b2-u05-l04-p01-s01-t03","3","help-helps-verb","help","help-verb-01","word","helps","help","幫助","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u05-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l04-s01","4","b2-u05-l04-pattern","help plus object plus verb","B2","TRUE","b2-u05-l04","建立文化敏感度","Cultural awareness helps teams avoid unnecessary misunderstandings.","文化意識能幫助團隊避免不必要的誤解。","help plus object plus verb","b2-u05-l04-p01-s01-t04","4","team-teams-noun","team","team-noun-01","word","teams","team","團隊","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u05-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l04-s01","4","b2-u05-l04-pattern","help plus object plus verb","B2","TRUE","b2-u05-l04","建立文化敏感度","Cultural awareness helps teams avoid unnecessary misunderstandings.","文化意識能幫助團隊避免不必要的誤解。","help plus object plus verb","b2-u05-l04-p01-s01-t05","5","avoid-avoid-verb","avoid","avoid-verb-01","word","avoid","avoid","避免","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u05-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l04-s01","4","b2-u05-l04-pattern","help plus object plus verb","B2","TRUE","b2-u05-l04","建立文化敏感度","Cultural awareness helps teams avoid unnecessary misunderstandings.","文化意識能幫助團隊避免不必要的誤解。","help plus object plus verb","b2-u05-l04-p01-s01-t06","6","unnecessary-unnecessary-adjective","unnecessary","unnecessary-adjective-01","word","unnecessary","unnecessary","不必要的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u05-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u05","文化差異與跨文化交流","b2-u05-p01","1","b2-u05-l04-s01","4","b2-u05-l04-pattern","help plus object plus verb","B2","TRUE","b2-u05-l04","建立文化敏感度","Cultural awareness helps teams avoid unnecessary misunderstandings.","文化意識能幫助團隊避免不必要的誤解。","help plus object plus verb","b2-u05-l04-p01-s01-t07","7","misunderstanding-misunderstandings-noun","misunderstanding","misunderstanding-noun-01","word","misunderstandings","misunderstanding","誤解","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u05-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u06","科技、環境與社會影響","b2-u06-p01","1","b2-u06-l01-s01","1","b2-u06-l01-pattern","while for simultaneous contrast","B2","TRUE","b2-u06-l01","權衡科技效益與風險","New technology can improve access while creating privacy risks.","新科技能改善使用機會，同時也會帶來隱私風險。","while for simultaneous contrast","b2-u06-l01-p01-s01-t01","1","new-new-adjective","new","new-adjective-01","word","New","new","新的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u06-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
